budget,dataset,dense_weight,latency_query_ms,method,mrr@10,ndcg@10,recall@100,seed,split,test_query_count,validation_mrr@10,validation_ndcg@10,validation_query_count,bm25_ndcg@10,dense_ndcg@10,average_single_ndcg@10,best_single_ndcg@10,worst_single_ndcg@10,bm25_mrr@10,dense_mrr@10,average_single_mrr@10,best_single_mrr@10,worst_single_mrr@10,bm25_recall@100,dense_recall@100,average_single_recall@100,best_single_recall@100,worst_single_recall@100,ndcg@10_delta_vs_average_single,ndcg@10_delta_vs_best_single,mrr@10_delta_vs_average_single,mrr@10_delta_vs_best_single,recall@100_delta_vs_average_single,recall@100_delta_vs_best_single,ndcg_regret_vs_best_single,average_single_ndcg_regret,worst_single_ndcg_regret,worst_case_regret_reduction
20,scifact,,21.46252873668952,minmax_fusion,0.6378306878306879,0.6754952123465506,0.8558974358974359,73,test,195,,,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,0.04367119759107452,0.026468575707107034,0.044083231583231575,0.024926739926739883,0.041538461538461635,0.038461538461538436,-0.026468575707107034,0.017202621883967484,0.03440524376793486,1.7693180692349963
20,scifact,0.5,21.46252873668952,validation_weighted_fusion,0.6438603988603988,0.6839613696995684,0.8712820512820513,73,test,195,0.724047619047619,0.7471809594896875,105,0.6490266366394436,0.6146213928715087,0.6318240147554761,0.6490266366394436,0.6146213928715087,0.612903947903948,0.5745909645909646,0.5937474562474563,0.612903947903948,0.5745909645909646,0.8112820512820512,0.8174358974358975,0.8143589743589743,0.8174358974358975,0.8112820512820512,0.05213735494409233,0.034934733060124845,0.050112942612942524,0.03095645095645083,0.056923076923076965,0.053846153846153766,-0.034934733060124845,0.017202621883967484,0.03440524376793486,2.015389784643336
20,scifact,,5.8914951966774725,bm25,0.6305331705331706,0.6574570782604745,0.8105982905982906,109,test,195,,,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,0.010353753051457248,0.0,0.01666361416361417,0.0,-0.007008547008547028,-0.014017094017094056,0.0,0.010353753051457248,0.020707506102914386,1.0
20,scifact,,15.571033540012044,dense,0.5972059422059423,0.6367495721575601,0.8246153846153846,109,test,195,,,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,-0.010353753051457137,-0.020707506102914386,-0.01666361416361417,-0.03332722832722834,0.007008547008547028,0.0,0.020707506102914386,0.010353753051457248,0.020707506102914386,0.0
20,scifact,,21.46252873668952,rrf,0.6367643467643468,0.6767344065693756,0.8646153846153846,109,test,195,,,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,0.029631081360358302,0.019277328308901054,0.022894790394790365,0.006231176231176194,0.04700854700854695,0.039999999999999925,-0.019277328308901054,0.010353753051457248,0.020707506102914386,1.9309343294694454
20,scifact,,21.46252873668952,zscore_fusion,0.6579324379324379,0.6897433864298617,0.8594871794871795,109,test,195,,,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,0.042640061220844405,0.03228630816938716,0.04406288156288152,0.027399267399267346,0.04188034188034184,0.034871794871794815,-0.03228630816938716,0.010353753051457248,0.020707506102914386,2.5591596597353248
20,scifact,,21.46252873668952,minmax_fusion,0.6566015466015466,0.6864779355423405,0.8441025641025641,109,test,195,,,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,0.039374610333323234,0.029020857281865986,0.04273199023199015,0.026068376068375976,0.026495726495726513,0.019487179487179485,-0.029020857281865986,0.010353753051457248,0.020707506102914386,2.4014655911549663
20,scifact,0.5,21.46252873668952,validation_weighted_fusion,0.6579324379324379,0.6897433864298617,0.8594871794871795,109,test,195,0.6979138321995465,0.7364429284191432,105,0.6574570782604745,0.6367495721575601,0.6471033252090173,0.6574570782604745,0.6367495721575601,0.6305331705331706,0.5972059422059423,0.6138695563695564,0.6305331705331706,0.5972059422059423,0.8105982905982906,0.8246153846153846,0.8176068376068376,0.8246153846153846,0.8105982905982906,0.042640061220844405,0.03228630816938716,0.04406288156288152,0.027399267399267346,0.04188034188034184,0.034871794871794815,-0.03228630816938716,0.010353753051457248,0.020707506102914386,2.5591596597353248
20,scifact,,5.8914951966774725,bm25,0.6426048026048026,0.673843206476677,0.8411111111111111,149,test,195,,,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,0.015161726838143985,0.0,0.017702482702482647,0.0,0.002094017094017131,0.0,0.0,0.015161726838143985,0.03032345367628786,1.0
20,scifact,,15.571033540012044,dense,0.6071998371998373,0.6435197528003891,0.8369230769230769,149,test,195,,,105,0.673843206476677,0.6435197528003891,0.658681479638533,0.673843206476677,0.6435197528003891,0.6426048026048026,0.6071998371998373,0.6249023199023199,0.6426048026048026,0.6071998371998373,0.8411111111111111,0.8369230769230769,0.839017094017094,0.8411111111111111,0.8369230769230769,-0.015161726838143874,-0.03032345367628786,-0.017702482702482647,-0.035404965404965294,-0.002094017094017131,-0.004188034188034262,0.03032345367628786,0.015161726838143985,0.03032345367628786,0.0
